id,text,aspect,category,polarity,from,to
790,"the possibilities with auto , manual , and the very helpful "" scene "" mode , which offers 11 optimized situational settings like portrait , landscape , beach / snow , sunset etc. , are endless .",manual,general,positive,30,36
791,"first , the sound quality is okay , but ( as at least one other reviewer has mentioned ) the eax can cause audio interference after about 30 minutes .",eax,general,negative,93,96
792,"the catch is that , while it plays movies just fine , it has refused to read second discs with the movie "" extras "" on them on the two occaisions when i tried to do that .",read,general,negative,72,76
793,"but , i would definately recommend this phone .",phone,general,positive,40,45
794,the only thing i 'm concerned about is the quality / longevity of the buttons on the thing .,longevity,general,negative,53,62
795,"the nokia 6610 is a relatively new phone , and what a great phone it is .",phone,general,positive,35,40
796,"4mp , 4x optical zoom , takes absolutely beautiful photos with detail that challenges all of the above 5mp cameras , easy to understand and use ( has a great swivel lcd screen ) , a lot of features and add-on options , comes with great software ( not to be overlooked ) , and last but by far not least , received my fiance 's stamp of approval ( two thumbs up ! )",use,general,positive,140,143
797,"this radio receives fairly decent reception but not nearly as good as a normal radio , but as long as the stations are coming in clearly the phone 's radio should work perfectly .",radio,general,positive,5,10
798,"it was easy enough to remove the front plate , and there was only one way the battery could be inserted .",battery,general,positive,78,85
799,"in other words , the zen is not a convenient data storage device ; only buy the capacity you need for your music collection ( see point 1. for some sizing information ) .",data storage device,general,negative,45,64
800,the only things i have found that i havent liked is that the lcd is hard to read in daylight but everyone elses is too .,read,general,negative,76,80
801,"great feature list , poor reliability .",reliability,general,negative,26,37
802,"now heres the stuff you should know starting with the good things : the screen is really big and the blue light in the back is perfect , fast as hell in music transfer , controls are easy to use after mastering the scroll button , great sound and ive heard many mp3 players , a ton of different equilizer type deals on here .",equilizer,general,positive,295,304
803,"the cut-outs for the controls is not thought out as there is too much material in the way to adequately access the controls , especially the scroll wheel .",controls,general,negative,21,29
804,the lcd screen was very large and readable .,lcd screen,general,positive,4,14
805,"i wo n't go into the details here , as the online sites ( stevesdigicams , dpreviews ) go into great depth in their reviews , but i am very pleased with the features , the speed , the picture quality , the flexibility , the automation , and the functional conveniences this camera offers .",picture quality,general,positive,184,199
806,the remote is a little hard to understand .,remote,general,negative,4,10
807,"the free ( i didnt know they still did that ) carrying case is really protective , and to me its the only accessory you need ( except good headphones ) .",case,general,positive,55,59
808,"bottom line , well made camera , easy to use , very flexible and powerful features to include the ability to use external flash and lense / filters choices .",use,general,positive,41,44
809,"in any case , navigation by artist / album is ok however i miss an ability to navigate by folders .",artist,general,positive,28,34
810,"apparently , t-mobile is heavily back-logged and can 't keep up with demands .",t-mobile,general,negative,13,21
811,"the volume key can be hard to press , but i think this may be by design rather than a flaw , perhaps to keep you from pressing it accidentally when you are in a call .",volume key,general,negative,4,14
