id,text,aspect,category,polarity,from,to
1948,breakfast is excellent and the service is great while serving breakfast and the staff is very cooperative..,service,hotel,positive,31,38
1949,the hotel is located close to the famous (american) hospital in leningrad.. and close to many hotels.. arabic restaurants.. supermarkets and shops that offer massage.. it is characterized by the breadth of its rooms and the quality of service provided by daily cleaning and changing sheets and towels daily.. honestly i feel familiar during my stay in it..,service,hotel,neutral,235,242
1950,"very good service, great food (very special), a large and clean room, and a wonderful beach near the hotel.",food,hotel,positive,25,29
1951,"a hotel with very limited services and activities, the only good thing about it is that it's cheap, the rooms aren't completely clean,",hotel,hotel,negative,2,7
1952,the staff were helpful and helpful.,staff,hotel,positive,4,9
1953,staying at this hotel will make your trip feel like heaven.,hotel,hotel,positive,16,21
1954,smoking is common throughout the hotel.,hotel,hotel,negative,33,38
1955,a year is not considered a four-star hotel at all enough at this level one star only and on the idea of swindlers put money on you justifications and important find yourself in the other pay things do not know from where,hotel,hotel,negative,37,42
1956,"i had high hopes for this hotel. its location is convenient, the rooms are good, the restaurant is also acceptable. generally, it gives you the impression that it is not a hotel with anything wrong but at the same time you do not remember anything after a while. the staff were helpful, and they arranged for the sound and light display at the pyramids and it was smooth. and although there was nothing wrong, i would not choose this hotel again.",rooms,hotel,neutral,65,70
1957,"hotel diana is a great value for money, excellent location on the sea directly and literally 20 steps up to the water and some wonderful snorkeling.",location,hotel,positive,50,58
1958,"this cairo club isn't a hotel. it's an unclean room, and the mattress is very old.",hotel,hotel,negative,24,29
1959,"great hotel and more than wonderful hard wonderful in the whole of the restaurant and cleanliness of rooms and excellent workers and speed of service and parties and shaw adults and children have spread very very and i have many villages in hurghada and sharm, but this really exceeds any village enough smile on the lips of workers and speed of service in everything hard more than wonderful and thanks duty thank you",hotel,hotel,positive,6,11
1960,"the rooms are very large and spacious, there is a problem in the bathroom where water flows into the bathroom from the bathtub.",room,hotel,neutral,4,8
1961,the treatment is poor and the rooms are out of service and not suitable for a five-star hotel.,rooms,hotel,negative,30,35
1962,"the beach is beautiful and meets the needs of lying in the sun and soft sand as well as the sport of snorkeling, small aquaparks but with the most important games you can find in other hotels.... highly recommended.",beach,hotel,positive,4,9
1963,"the food is very simple for the price in the restaurant, and it is much better to go to the heron hotel to eat, which is a short distance away.",food,hotel,negative,4,8
1964,"near the corniche; very noisy, but during a 5-week trip to egypt, i never got a quiet hotel, and this is egypt!",hotel,hotel,negative,86,91
1966,"it's classified as a hotel, but when i asked the reception about the small rooms and the poor services, they told me that's how the store would be.",service,hotel,negative,94,101
1967,"the level of fitness center is excellent. the hotel is close to most of kuwait's recreational areas, tourist attractions and restaurants. it is one of the closest hotels to the beach.",hotel,hotel,positive,46,51
1968,"small room, shared bathroom on the stairs (the door wasn't locked).",bathroom,hotel,negative,19,27
1969,"my experience in vermont was great, we had a great stay at the hotel, and they made us feel comfortable, so we enjoyed our life.",hotel,hotel,positive,63,68
1970,"i'd say the smell of the dishes and the spoons, the belly turns and the eating is brutal, but the regiment that i was in was mostly food poisoning.",food,hotel,negative,132,136
1971,"they do not respect their guests every day. i woke up early to the noise in the next room where they were doing some maintenance and i suffered from it a lot so i hope you do not go to this hotel. but not everything in the place was bad. some things like the beach, the pool and the location were great and the hotel in the center of the city was close to everything.",location,hotel,negative,283,291
1972,this hotel does not recognize the details of the reservation at all the hotel in mecca does not reflect the reputation and name at all as the lower positions and the number of reception and the method of check-in and check-out is very difficult and i have done the experiment twice and the same error occurs that the booking of certain initial requests such as the type of bed and the floor of the room and the hotel is not committed to them!!,hotel,hotel,negative,5,10
