id,text,aspect,category,polarity,from,to
1148,Little tight,implicit,Clothing#Size,negative,-1,-1
1149,I will buy these again .,implicit,Bottom#General,positive,-1,-1
1150,This was a gift and my friend loved them.I have several pairs and love them too .,them.I,Clothing#General,positive,36,42
1151,"Lovely shoes , and the customer support was wonderful .",shoes,Shoes#General,positive,7,12
1152,Follow the capezio size chart and you 're in the clear .,capezio,Clothing#Size,positive,11,18
1153,They are totally comfortable and I use them for casual and dress up .,They,Shoes#Looking,positive,0,4
1154,"A little stiff , but I expect that will resolve .",implicit,Clothing#Quality,negative,-1,-1
1155,This is my second or third round of purchasing these sandals over several years .,sandals,Shoes#General,positive,53,60
1156,Heel color and appearance awful .,Heel,Shoes#Looking,negative,0,4
1157,I do look forward to wearing them when the weather turns warmer .,them,Shoes#Quality,positive,29,33
1158,They fit somewhat tight at waist - but not overly so - well worth the size reminder ...,implicit,Clothing#Size,positive,-1,-1
1159,"I love these , this time they ran a little large",they,Clothing#Size,negative,25,29
1160,I have two dancers and we wo n't get anything else but Capezio tights .,Capezio,Bottom#General,positive,55,62
1161,Lots of great colors .,colors,Clothing#Looking,positive,14,20
1162,"I 've read that Capezio isn't the greatest in quality , but at least they had a nice color selection .",color,Clothing#Looking,positive,85,90
1163,"Barring the fact that it came in a decrepit box , something no department store would give you brand new shoes in , it fitted as expected and was comfortable .",implicit,Shoes#Quality,positive,-1,-1
1164,They are kinda narrow but will stretch being good leather .,They,Shoes#Size,negative,0,4
1165,"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",implicit,Clothing#Looking,positive,-1,-1
1166,"I rated this product as somewhat small because that 's how I 'd describe the fit on me , but I would have never thought I needed a L/XL without first checking the size chart on Capezio 's website .",size,Clothing#Size,negative,163,167
1167,Love this shirt .,shirt,Top#General,positive,10,15
1168,Ran small and have a small hole in the foot for dancing .,implicit,Clothing#Size,negative,-1,-1
1169,So comfy !,implicit,Shoes#Quality,positive,-1,-1
1170,"I have a high arch , and this shoe supports so well , you 'll forget you 're walking in heels .",shoe,Shoes#Quality,positive,30,34
1171,good product for the price,price,Clothing#Prices,positive,21,26
1172,"They give great support and are strong enough to resist runs , but look really good on .",They,Bottom#Quality,positive,0,4
1173,the quality of the shoe looked grat for the price - the fit seemed fine for my size 10 feet .,implicit,Shoes#Size,positive,-1,-1
1174,"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",quality,Clothing#General,negative,10,17
1175,"Gentlemen , buy these and you will be amazed : ) Excellent fit , looks and comfort .",looks,Shoes#Looking,positive,65,70
1176,"The shoes fit well generally speaking even though they are still a bit snuggly on the toes , they are comfortable enough for me to want to buy another pair in a different color but have not done so for its slight squeeze .",shoes,Shoes#Size,positive,4,9
1177,Other than that great shoes,shoes,Shoes#General,positive,22,27
1178,These tights are a drag queens best friend !,tights,Bottom#General,positive,6,12
1179,"Fit like a glove , very comfortable , very durable material .",implicit,Bottom#Quality,positive,-1,-1
1180,"Also , there is no groove in the bottom for the stitching .",bottom,Shoes#Looking,negative,33,39
1181,"I wore them to work today for 9 hrs , straight out the box with no issues .",them,Shoes#Quality,positive,7,11
1182,"Great blouse , great color !",blouse,Top#General,positive,6,12
1183,"I purchased these sandals a few months ago - They fit good , comfy and just want I needed .",They,Shoes#General,positive,45,49
1184,"If you are female , or if you are male and don't mind wearing a light leotard that will of course keep them held up nicely .",them,Top#Looking,positive,103,107
1185,"Nice , soft and comfortable .",implicit,Clothing#Looking,positive,-1,-1
1186,"So far , the texture is nice .",texture,Bottom#Quality,positive,13,20
1187,Next time I would order 1/2 size larger ...,implicit,Shoes#Size,negative,-1,-1
1188,"I wash in the bag , cold water wash , and I lay flat to dry on one of those expandable drying racks.My 3 year old also has these tights and we 've had the same great experience with those .",tights,Bottom#General,positive,129,135
1189,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",them,Bottom#General,negative,44,48
1190,"I like the quality of the fabric ; the blouse is well made , and fits nice .",quality,Top#General,positive,11,18
1191,Love the look of them & they are so easy to wear .,they,Clothing#Looking,positive,24,28
1192,"very good looking , comfortable all-around shoe .",shoe,Shoes#Quality,positive,43,47
1193,i was surprised how it was see thru on the areas i did n't want it to be .,implicit,Bottom#General,negative,-1,-1
1194,These shorts are the original of all the sports shorts .,shorts,Top#General,positive,6,12
1195,The shoe I received was small for a 5.5 so I recommend ordering at least a size up .,shoe,Shoes#Size,negative,4,8
1196,I ordered the ivory and they are beautiful .,they,Shoes#Looking,positive,24,28
1197,These shoes are quite comfortable .,shoes,Shoes#Quality,positive,6,11
1198,"Nice product - comfortable , lightweight , soft inside and steady on the floor while you do the dancing .",product,Shoes#pair,positive,5,12
1199,I do wish they had a little more cushioning in them .,they,Shoes#General,negative,10,14
1200,They 'll go great underneath a dress and give a much smoother look on camera .,They,Bottom#General,positive,0,4
1201,They did not get a 5 star because my feet did hurt a little after dancing for 3 1/2 hours .,They,Shoes#Quality,negative,0,4
1202,Despite being wide there really was no room for my toes .,implicit,Shoes#Size,negative,-1,-1
1203,The shimmeriness is awesome - makes your legs look so smooth and young and sexy it 's unreal .,shimmeriness,Bottom#Looking,positive,4,16
1204,I ordered this pair after falling in love with the same product in classic .,the,Clothing#General,positive,47,50
1205,The design of the shoe is ideal for the stage and long productions .,design,Shoes#Looking,positive,4,10
1206,Very highly recommended !,implicit,Clothing#General,positive,-1,-1
1207,"Liked them , but returned them because of fit .",them,Shoes#General,positive,6,10
1208,"My husband loves his boots , excellent quality .",quality,Shoes#Quality,positive,39,46
1209,Great price on Amazon .,price,Shoes#Prices,positive,6,11
1210,Just right !,implicit,Clothing#General,positive,-1,-1
1211,"Great fit , great look !",look,Clothing#Looking,positive,18,22
1212,"I ordered a wide in my street size and they are a bit snug , but I am expecting them to stretch with use .",they,Clothing#Quality,positive,39,43
1213,These are comfortable nice looking sandals .,sandals,Shoes#Quality,positive,35,42
1214,"But I needed danceable shoes that go with a dress , and these are good for that .",implicit,Shoes#General,positive,-1,-1
1215,Fits wonderfully under a Drindl dress and will give just enough poof to the skirt to make it sparkle !,implicit,Clothing#Size,positive,-1,-1
1216,I like how they shimmer and make your legs look great !,they,Bottom#Looking,positive,11,15
1217,"I will probably wear them until they wear out since they were fairly expensive , but I 'll most likely buy more of the Theatricals XL tights ( which are lower quality but half the price and more comfortable ) when I need new ones .",quality,Bottom#Quality,negative,159,166
1218,She 's in many musicals and says they are very comfortable .,they,Shoes#Quality,positive,33,37
1219,This will be the brand I buy for tights from now on .,brand,Bottom#Brand,positive,17,22
1220,"I love the look and the construction of the shoe ; however , it ran a little too small .",construction,Shoes#Looking,positive,24,36
1221,Not only were they too tight but they were too long length wise - I checked the sizing chart before I ordered them and I ordered my normal size .,they,Shoes#Size,negative,14,18
1222,"We still have competition tights from 3 years ago , that no longer fit my daughter and they are still in good shape - some minor snags .",competition,Bottom#Size,negative,14,25
1223,BUT STYLE AND COLOR ARE GREAT .,STYLE,Top#General,positive,4,9
1224,I believe they only think very tall thin women are dancers ; not short more muscular older athlete .,they,Bottom#Size,negative,10,14
1225,"This is as advertised , works for me .",implicit,Clothing#General,positive,-1,-1
1226,This is a very comfortable shoe - I wear it all the time - perfect heel height - you can wear it all day long - I will probably get more in different colors .,shoe,Shoes#Quality,positive,27,31
1227,Just what I needed .,implicit,Shoes#General,positive,-1,-1
1228,"Which are extra , super shiny , like they might have glitter sewn in them or something .",they,Clothing#Looking,neutral,37,41
1229,the shoe overall would have been comfortable if it were a size smaller however I could not exchange them because one of the shoes looked like it had been worn when I received it - did n't pursue the matter .,shoe,Shoes#Size,negative,4,8
1230,The dog chewed up my first pair and this is a perfect match and I 'm happy with them .,match,Shoes#General,positive,54,59
1231,"They are well made , soft , very comfortable , easy to clean .",They,Shoes#Quality,positive,0,4
1232,Fit perfectly on my daughter who wears a 13.5-1 .,implicit,Shoes#Size,positive,-1,-1
1233,These LifeStride have a good heal that does n't have my heel hurting by the end of the work day .,heal,Shoes#General,positive,29,33
1234,Beautiful color ... ..tempted to buy another one !,color,Clothing#Looking,positive,10,15
